X;Y;AVERAGE_GRADE
1078.00000;2002.00000;2.93051
1122.00000;2002.00000;3.90909
1166.00000;2002.00000;5.01561
1210.00000;2002.00000;5.93098
1254.00000;2002.00000;6.05398
1298.00000;2002.00000;4.67890
1342.00000;2002.00000;3.30819
1386.00000;2002.00000;2.07545
1430.00000;2002.00000;1.73171
1474.00000;2002.00000;1.54905
330.00000;2046.00000;3.15864
374.00000;2046.00000;3.17332
418.00000;2046.00000;3.11098
462.00000;2046.00000;3.29546
506.00000;2046.00000;2.53886
550.00000;2046.00000;1.80915
594.00000;2046.00000;1.27703
638.00000;2046.00000;0.94089
682.00000;2046.00000;1.10015
726.00000;2046.00000;1.31370
770.00000;2046.00000;1.63275
814.00000;2046.00000;1.99739
858.00000;2046.00000;2.25850
902.00000;2046.00000;2.46410
946.00000;2046.00000;1.65390
990.00000;2046.00000;1.17402
1034.00000;2046.00000;2.10724
1078.00000;2046.00000;2.95955
1122.00000;2046.00000;3.74734
1166.00000;2046.00000;4.61200
1210.00000;2046.00000;5.68129
1254.00000;2046.00000;6.72234
550.00000;2090.00000;1.23778
594.00000;2090.00000;1.03710
638.00000;2090.00000;1.09395
682.00000;2090.00000;1.27585
726.00000;2090.00000;1.44423
770.00000;2090.00000;1.65949
814.00000;2090.00000;1.93293
858.00000;2090.00000;2.28207
902.00000;2090.00000;2.55834
