X;Y;AVERAGE_GRADE
2.50000;22.50000;2.71198
3.50000;22.50000;1.49366
4.50000;22.50000;1.35908
5.50000;22.50000;1.36490
6.50000;22.50000;1.08375
7.50000;22.50000;0.99594
8.50000;22.50000;1.06352
9.50000;22.50000;1.08104
10.50000;22.50000;1.16844
11.50000;22.50000;1.56068
12.50000;22.50000;1.59296
13.50000;22.50000;1.22244
14.50000;22.50000;1.23400
15.50000;22.50000;1.22886
16.50000;22.50000;0.95723
17.50000;22.50000;0.85429
18.50000;22.50000;1.21222
19.50000;22.50000;1.10054
20.50000;22.50000;0.96550
21.50000;22.50000;0.83768
22.50000;22.50000;0.80715
23.50000;22.50000;0.81209
24.50000;22.50000;0.81820
25.50000;22.50000;0.83375
26.50000;22.50000;0.86694
27.50000;22.50000;0.96479
28.50000;22.50000;1.00809
29.50000;22.50000;1.05149
30.50000;22.50000;1.08220
31.50000;22.50000;1.15107
32.50000;22.50000;0.85251
33.50000;22.50000;0.71834
34.50000;22.50000;0.58072
35.50000;22.50000;0.40507
36.50000;22.50000;0.33121
37.50000;22.50000;0.38797
38.50000;22.50000;0.50433
39.50000;22.50000;0.63960
40.50000;22.50000;0.76319
41.50000;22.50000;0.86915
42.50000;22.50000;0.97907
43.50000;22.50000;1.08478
44.50000;22.50000;1.19129
45.50000;22.50000;1.25574
46.50000;22.50000;1.29367
47.50000;22.50000;1.46876
48.50000;22.50000;1.38368
1.50000;23.50000;2.53701
2.50000;23.50000;1.98631
3.50000;23.50000;1.15183
4.50000;23.50000;1.06559
5.50000;23.50000;1.25695
6.50000;23.50000;1.13862
7.50000;23.50000;1.14909
8.50000;23.50000;1.30571
9.50000;23.50000;1.35273
10.50000;23.50000;1.81276
11.50000;23.50000;2.03587
12.50000;23.50000;1.87311
13.50000;23.50000;1.58266
14.50000;23.50000;1.47719
15.50000;23.50000;1.34969
16.50000;23.50000;1.20520
17.50000;23.50000;1.05500
18.50000;23.50000;0.91949
19.50000;23.50000;0.83063
20.50000;23.50000;0.84206
21.50000;23.50000;1.00731
22.50000;23.50000;1.01521
23.50000;23.50000;0.83392
24.50000;23.50000;0.83743
25.50000;23.50000;0.82959
26.50000;23.50000;0.95317
27.50000;23.50000;1.26967
28.50000;23.50000;1.34020
29.50000;23.50000;1.29937
30.50000;23.50000;1.21817
31.50000;23.50000;1.25386
32.50000;23.50000;1.25622
33.50000;23.50000;0.74210
34.50000;23.50000;0.59758
35.50000;23.50000;0.51035
36.50000;23.50000;0.35649
37.50000;23.50000;0.46328
38.50000;23.50000;0.61619
39.50000;23.50000;0.75398
40.50000;23.50000;0.87614
41.50000;23.50000;0.98729
42.50000;23.50000;1.13092
43.50000;23.50000;1.23547
44.50000;23.50000;1.28607
45.50000;23.50000;1.31785
46.50000;23.50000;1.32550
47.50000;23.50000;1.28284
48.50000;23.50000;1.30712
1.50000;24.50000;1.91520
2.50000;24.50000;1.42414
3.50000;24.50000;0.85388
4.50000;24.50000;0.78861
5.50000;24.50000;1.15466
6.50000;24.50000;1.19781
7.50000;24.50000;1.36290
8.50000;24.50000;1.60440
9.50000;24.50000;2.24789
10.50000;24.50000;2.30400
11.50000;24.50000;2.35575
12.50000;24.50000;2.34237
13.50000;24.50000;1.99577
14.50000;24.50000;1.84825
15.50000;24.50000;1.66763
16.50000;24.50000;1.46261
17.50000;24.50000;1.24438
18.50000;24.50000;1.03144
19.50000;24.50000;0.87739
20.50000;24.50000;0.97787
21.50000;24.50000;1.18160
22.50000;24.50000;1.21336
23.50000;24.50000;1.33626
24.50000;24.50000;0.89127
25.50000;24.50000;0.93060
26.50000;24.50000;1.25632
27.50000;24.50000;1.19699
28.50000;24.50000;1.14637
29.50000;24.50000;1.14946
30.50000;24.50000;1.21714
31.50000;24.50000;1.20803
32.50000;24.50000;1.16367
33.50000;24.50000;1.08603
34.50000;24.50000;0.95626
35.50000;24.50000;0.75936
36.50000;24.50000;0.69002
37.50000;24.50000;0.67608
38.50000;24.50000;0.78322
39.50000;24.50000;0.90964
40.50000;24.50000;1.04223
41.50000;24.50000;1.17414
42.50000;24.50000;1.38259
43.50000;24.50000;1.41106
44.50000;24.50000;1.42374
45.50000;24.50000;1.44091
46.50000;24.50000;1.49017
47.50000;24.50000;1.52774
48.50000;24.50000;1.58871
1.50000;25.50000;1.45466
2.50000;25.50000;1.01846
3.50000;25.50000;0.60092
4.50000;25.50000;0.51805
5.50000;25.50000;1.07515
6.50000;25.50000;1.32450
7.50000;25.50000;1.66400
8.50000;25.50000;1.98003
9.50000;25.50000;2.74502
10.50000;25.50000;2.80460
11.50000;25.50000;2.84783
12.50000;25.50000;2.81768
13.50000;25.50000;2.39445
14.50000;25.50000;2.23072
15.50000;25.50000;2.01996
16.50000;25.50000;1.76011
17.50000;25.50000;1.48384
18.50000;25.50000;1.20140
19.50000;25.50000;0.96519
20.50000;25.50000;1.17736
21.50000;25.50000;1.38018
22.50000;25.50000;1.45940
23.50000;25.50000;1.59793
24.50000;25.50000;0.91621
25.50000;25.50000;1.53585
26.50000;25.50000;1.42418
27.50000;25.50000;1.39243
28.50000;25.50000;1.21792
29.50000;25.50000;1.11679
30.50000;25.50000;1.18646
31.50000;25.50000;1.23315
32.50000;25.50000;1.25086
33.50000;25.50000;1.24495
34.50000;25.50000;1.17834
35.50000;25.50000;1.03108
36.50000;25.50000;0.99046
37.50000;25.50000;0.93979
38.50000;25.50000;1.00289
39.50000;25.50000;1.10540
40.50000;25.50000;1.22834
41.50000;25.50000;1.35921
42.50000;25.50000;1.56674
43.50000;25.50000;1.59638
44.50000;25.50000;1.61313
45.50000;25.50000;1.69229
46.50000;25.50000;1.76587
47.50000;25.50000;1.83127
48.50000;25.50000;1.89365
1.50000;26.50000;1.16220
2.50000;26.50000;0.78886
3.50000;26.50000;0.43240
4.50000;26.50000;0.32420
5.50000;26.50000;1.12431
6.50000;26.50000;1.59576
7.50000;26.50000;2.07870
8.50000;26.50000;2.44861
9.50000;26.50000;3.23548
10.50000;26.50000;3.29785
11.50000;26.50000;3.33364
12.50000;26.50000;3.15573
13.50000;26.50000;2.80929
14.50000;26.50000;2.65557
15.50000;26.50000;2.42542
16.50000;26.50000;2.09175
17.50000;26.50000;1.83046
18.50000;26.50000;1.59485
19.50000;26.50000;1.52258
20.50000;26.50000;1.42800
21.50000;26.50000;1.62671
22.50000;26.50000;1.77637
23.50000;26.50000;1.89824
24.50000;26.50000;1.87175
25.50000;26.50000;1.78040
26.50000;26.50000;1.62645
27.50000;26.50000;1.66056
28.50000;26.50000;1.39650
29.50000;26.50000;1.16870
30.50000;26.50000;1.16545
31.50000;26.50000;1.23585
32.50000;26.50000;1.30269
33.50000;26.50000;1.36809
34.50000;26.50000;1.38262
35.50000;26.50000;1.27413
36.50000;26.50000;1.19886
37.50000;26.50000;1.17672
38.50000;26.50000;1.21459
39.50000;26.50000;1.29646
40.50000;26.50000;1.40766
41.50000;26.50000;1.53672
42.50000;26.50000;1.73880
43.50000;26.50000;1.78176
44.50000;26.50000;1.85749
45.50000;26.50000;1.96497
46.50000;26.50000;2.06669
47.50000;26.50000;2.13276
48.50000;26.50000;2.18586
1.50000;27.50000;1.69443
2.50000;27.50000;0.86379
3.50000;27.50000;0.59697
4.50000;27.50000;0.90497
5.50000;27.50000;1.38955
6.50000;27.50000;2.05251
7.50000;27.50000;2.44880
8.50000;27.50000;2.72405
9.50000;27.50000;3.42521
10.50000;27.50000;3.61662
11.50000;27.50000;3.71944
12.50000;27.50000;3.64038
13.50000;27.50000;3.33659
14.50000;27.50000;3.15449
15.50000;27.50000;2.89648
16.50000;27.50000;2.52358
17.50000;27.50000;2.27141
18.50000;27.50000;2.08564
19.50000;27.50000;1.98391
20.50000;27.50000;1.91706
21.50000;27.50000;1.93305
22.50000;27.50000;2.07271
23.50000;27.50000;2.17591
24.50000;27.50000;2.24887
25.50000;27.50000;2.29538
26.50000;27.50000;2.29786
27.50000;27.50000;1.99169
28.50000;27.50000;1.65207
29.50000;27.50000;1.37493
30.50000;27.50000;1.25882
31.50000;27.50000;1.30257
32.50000;27.50000;1.38649
33.50000;27.50000;1.46670
34.50000;27.50000;1.46449
35.50000;27.50000;1.43560
36.50000;27.50000;1.49802
37.50000;27.50000;1.66540
38.50000;27.50000;1.68662
39.50000;27.50000;1.48083
40.50000;27.50000;1.57732
41.50000;27.50000;1.69276
42.50000;27.50000;1.91963
43.50000;27.50000;1.92311
44.50000;27.50000;2.10095
45.50000;27.50000;2.22115
46.50000;27.50000;2.32608
47.50000;27.50000;2.41219
48.50000;27.50000;2.47791
1.50000;28.50000;1.08540
2.50000;28.50000;0.85667
3.50000;28.50000;1.01133
4.50000;28.50000;1.35721
5.50000;28.50000;1.81930
6.50000;28.50000;2.50760
7.50000;28.50000;3.17958
8.50000;28.50000;3.43688
9.50000;28.50000;3.98655
10.50000;28.50000;4.10682
11.50000;28.50000;4.24652
12.50000;28.50000;4.17979
13.50000;28.50000;3.88187
14.50000;28.50000;3.64144
15.50000;28.50000;3.36176
16.50000;28.50000;2.82173
17.50000;28.50000;2.66167
18.50000;28.50000;2.46377
19.50000;28.50000;2.43568
20.50000;28.50000;2.39459
21.50000;28.50000;2.27388
22.50000;28.50000;2.44405
23.50000;28.50000;2.42507
24.50000;28.50000;2.69420
25.50000;28.50000;2.73681
26.50000;28.50000;2.70931
27.50000;28.50000;2.33247
28.50000;28.50000;1.93511
29.50000;28.50000;1.61510
30.50000;28.50000;1.32075
31.50000;28.50000;1.40432
32.50000;28.50000;1.49680
33.50000;28.50000;1.58783
34.50000;28.50000;1.63925
35.50000;28.50000;1.75110
36.50000;28.50000;1.97099
37.50000;28.50000;2.06337
38.50000;28.50000;2.15206
39.50000;28.50000;2.23384
40.50000;28.50000;2.30141
41.50000;28.50000;2.23383
42.50000;28.50000;2.31652
43.50000;28.50000;2.40260
44.50000;28.50000;2.51055
45.50000;28.50000;2.62318
46.50000;28.50000;2.72670
47.50000;28.50000;2.81150
48.50000;28.50000;2.84503
1.50000;29.50000;1.06089
2.50000;29.50000;0.97232
3.50000;29.50000;1.31610
4.50000;29.50000;1.68310
5.50000;29.50000;2.10498
6.50000;29.50000;2.70784
7.50000;29.50000;3.48302
8.50000;29.50000;4.20342
9.50000;29.50000;4.38970
10.50000;29.50000;4.44236
11.50000;29.50000;4.50804
12.50000;29.50000;4.48799
13.50000;29.50000;4.25628
14.50000;29.50000;4.02326
15.50000;29.50000;3.72293
16.50000;29.50000;3.01867
17.50000;29.50000;2.78754
18.50000;29.50000;2.90264
19.50000;29.50000;2.83511
20.50000;29.50000;2.77254
21.50000;29.50000;2.55784
22.50000;29.50000;2.79385
23.50000;29.50000;2.83340
24.50000;29.50000;3.18460
25.50000;29.50000;3.28448
26.50000;29.50000;3.08420
27.50000;29.50000;2.66086
28.50000;29.50000;2.16869
29.50000;29.50000;1.78101
30.50000;29.50000;1.43402
31.50000;29.50000;1.53045
32.50000;29.50000;1.63526
33.50000;29.50000;1.73561
34.50000;29.50000;1.74479
35.50000;29.50000;2.18113
36.50000;29.50000;2.23700
37.50000;29.50000;2.27563
38.50000;29.50000;2.37152
39.50000;29.50000;2.47098
40.50000;29.50000;2.56983
41.50000;29.50000;2.66370
42.50000;29.50000;2.72238
43.50000;29.50000;2.82030
44.50000;29.50000;2.92885
45.50000;29.50000;3.00411
46.50000;29.50000;3.09030
47.50000;29.50000;3.17943
48.50000;29.50000;3.22258
1.50000;30.50000;0.94813
2.50000;30.50000;0.85954
3.50000;30.50000;0.99407
4.50000;30.50000;1.10260
5.50000;30.50000;2.43524
6.50000;30.50000;3.02737
7.50000;30.50000;3.63520
8.50000;30.50000;4.09166
9.50000;30.50000;4.25452
10.50000;30.50000;4.25234
11.50000;30.50000;4.39033
12.50000;30.50000;4.49473
13.50000;30.50000;4.49213
14.50000;30.50000;4.26812
15.50000;30.50000;3.99772
16.50000;30.50000;3.70280
17.50000;30.50000;3.34780
18.50000;30.50000;3.00405
19.50000;30.50000;3.27499
20.50000;30.50000;3.07594
21.50000;30.50000;2.72983
22.50000;30.50000;3.01665
23.50000;30.50000;3.24272
24.50000;30.50000;3.69400
25.50000;30.50000;3.89015
26.50000;30.50000;3.52368
27.50000;30.50000;2.90490
28.50000;30.50000;2.30460
29.50000;30.50000;1.85620
30.50000;30.50000;1.55527
31.50000;30.50000;1.67454
32.50000;30.50000;1.79709
33.50000;30.50000;1.90699
34.50000;30.50000;2.21681
35.50000;30.50000;2.38505
36.50000;30.50000;2.47557
37.50000;30.50000;2.49281
38.50000;30.50000;2.59496
39.50000;30.50000;2.71002
40.50000;30.50000;2.83792
41.50000;30.50000;2.97973
42.50000;30.50000;3.12976
43.50000;30.50000;3.21417
44.50000;30.50000;3.28905
45.50000;30.50000;3.33443
46.50000;30.50000;3.40021
47.50000;30.50000;3.48365
48.50000;30.50000;3.54919
1.50000;31.50000;0.92805
2.50000;31.50000;1.00443
3.50000;31.50000;1.13651
4.50000;31.50000;2.69939
5.50000;31.50000;2.54105
6.50000;31.50000;3.04072
7.50000;31.50000;3.51086
8.50000;31.50000;3.81273
9.50000;31.50000;4.04139
10.50000;31.50000;4.08232
11.50000;31.50000;4.25685
12.50000;31.50000;4.39434
13.50000;31.50000;4.54708
14.50000;31.50000;4.52713
15.50000;31.50000;4.27423
16.50000;31.50000;4.00812
17.50000;31.50000;4.18834
18.50000;31.50000;3.93330
19.50000;31.50000;3.69669
20.50000;31.50000;3.11714
21.50000;31.50000;2.94826
22.50000;31.50000;3.24956
23.50000;31.50000;3.57724
24.50000;31.50000;4.00112
25.50000;31.50000;4.40845
26.50000;31.50000;3.76919
27.50000;31.50000;3.02157
28.50000;31.50000;2.36855
29.50000;31.50000;1.85316
30.50000;31.50000;1.68413
31.50000;31.50000;1.83760
32.50000;31.50000;1.98243
33.50000;31.50000;2.10167
34.50000;31.50000;2.42332
35.50000;31.50000;2.55182
36.50000;31.50000;2.64057
37.50000;31.50000;2.69796
38.50000;31.50000;2.80200
39.50000;31.50000;2.92421
40.50000;31.50000;3.06659
41.50000;31.50000;3.23314
42.50000;31.50000;3.42810
43.50000;31.50000;3.51945
44.50000;31.50000;3.56757
45.50000;31.50000;3.52995
46.50000;31.50000;3.53411
47.50000;31.50000;3.56027
48.50000;31.50000;3.53510
1.50000;32.50000;0.90643
2.50000;32.50000;1.13526
3.50000;32.50000;2.17954
4.50000;32.50000;2.52637
5.50000;32.50000;2.56399
6.50000;32.50000;2.97942
7.50000;32.50000;3.35327
8.50000;32.50000;3.56004
9.50000;32.50000;3.79087
10.50000;32.50000;3.89080
11.50000;32.50000;4.08917
12.50000;32.50000;4.26489
13.50000;32.50000;4.45130
14.50000;32.50000;4.65659
15.50000;32.50000;4.57811
16.50000;32.50000;4.49738
17.50000;32.50000;4.19365
18.50000;32.50000;3.88379
19.50000;32.50000;3.60158
20.50000;32.50000;3.18998
21.50000;32.50000;3.04859
22.50000;32.50000;3.12258
23.50000;32.50000;2.99639
24.50000;32.50000;3.93634
25.50000;32.50000;4.02386
26.50000;32.50000;3.56221
27.50000;32.50000;2.99630
28.50000;32.50000;2.32025
29.50000;32.50000;1.72570
30.50000;32.50000;1.85607
31.50000;32.50000;2.02704
32.50000;32.50000;2.19346
33.50000;32.50000;2.31996
34.50000;32.50000;2.38229
35.50000;32.50000;2.60337
36.50000;32.50000;2.58512
37.50000;32.50000;2.58395
38.50000;32.50000;2.60912
39.50000;32.50000;2.66802
40.50000;32.50000;2.76703
41.50000;32.50000;2.90881
42.50000;32.50000;3.07938
43.50000;32.50000;3.21101
44.50000;32.50000;3.30138
45.50000;32.50000;3.33069
46.50000;32.50000;3.36633
47.50000;32.50000;3.40738
48.50000;32.50000;3.46629
1.50000;33.50000;0.97232
2.50000;33.50000;1.50739
3.50000;33.50000;1.74179
4.50000;33.50000;2.37741
5.50000;33.50000;2.53972
6.50000;33.50000;2.88645
7.50000;33.50000;3.19215
8.50000;33.50000;3.34625
9.50000;33.50000;3.54477
10.50000;33.50000;3.67829
11.50000;33.50000;3.89029
12.50000;33.50000;4.10649
13.50000;33.50000;4.34704
14.50000;33.50000;4.59295
15.50000;33.50000;4.81485
16.50000;33.50000;4.51953
17.50000;33.50000;4.16594
18.50000;33.50000;3.81519
19.50000;33.50000;3.48504
20.50000;33.50000;3.16412
21.50000;33.50000;3.17720
22.50000;33.50000;3.39968
23.50000;33.50000;3.96270
24.50000;33.50000;4.14087
25.50000;33.50000;4.45558
26.50000;33.50000;3.83636
27.50000;33.50000;3.39106
28.50000;33.50000;2.86055
29.50000;33.50000;2.45554
30.50000;33.50000;2.35543
31.50000;33.50000;2.39459
32.50000;33.50000;2.41895
33.50000;33.50000;2.48860
34.50000;33.50000;2.49712
35.50000;33.50000;2.82246
36.50000;33.50000;2.78997
37.50000;33.50000;2.53702
38.50000;33.50000;2.49810
39.50000;33.50000;2.48868
40.50000;33.50000;2.51417
41.50000;33.50000;2.57580
42.50000;33.50000;2.65886
43.50000;33.50000;2.76971
44.50000;33.50000;2.91517
45.50000;33.50000;3.02663
46.50000;33.50000;3.13243
47.50000;33.50000;3.23388
48.50000;33.50000;3.37885
1.50000;34.50000;0.98366
2.50000;34.50000;1.29084
3.50000;34.50000;1.47851
4.50000;34.50000;1.65924
5.50000;34.50000;1.82223
6.50000;34.50000;2.69695
7.50000;34.50000;2.94210
8.50000;34.50000;3.14068
9.50000;34.50000;3.34246
10.50000;34.50000;3.50485
11.50000;34.50000;3.67865
12.50000;34.50000;3.84757
13.50000;34.50000;4.21079
14.50000;34.50000;4.42105
15.50000;34.50000;4.42672
16.50000;34.50000;4.29231
17.50000;34.50000;4.04655
18.50000;34.50000;3.73827
19.50000;34.50000;3.39686
20.50000;34.50000;3.08525
21.50000;34.50000;3.27637
22.50000;34.50000;3.47338
23.50000;34.50000;3.95106
24.50000;34.50000;4.16923
25.50000;34.50000;4.43237
26.50000;34.50000;3.96579
27.50000;34.50000;3.72476
28.50000;34.50000;3.43490
29.50000;34.50000;3.27003
30.50000;34.50000;2.99801
31.50000;34.50000;2.92847
32.50000;34.50000;2.83594
33.50000;34.50000;2.76100
34.50000;34.50000;2.70209
35.50000;34.50000;2.82064
36.50000;34.50000;2.71784
37.50000;34.50000;2.59370
38.50000;34.50000;2.34153
39.50000;34.50000;2.25754
40.50000;34.50000;2.20041
41.50000;34.50000;2.17754
42.50000;34.50000;2.19273
43.50000;34.50000;2.34002
44.50000;34.50000;2.50101
45.50000;34.50000;2.68503
46.50000;34.50000;2.86277
47.50000;34.50000;3.03080
48.50000;34.50000;3.22060
1.50000;35.50000;1.02564
2.50000;35.50000;1.14845
3.50000;35.50000;1.28768
4.50000;35.50000;1.42329
5.50000;35.50000;1.54205
6.50000;35.50000;1.63505
7.50000;35.50000;1.69891
8.50000;35.50000;2.94673
9.50000;35.50000;3.11039
10.50000;35.50000;3.11676
11.50000;35.50000;3.31548
12.50000;35.50000;3.45650
13.50000;35.50000;3.85458
14.50000;35.50000;3.94522
15.50000;35.50000;3.95793
16.50000;35.50000;3.91905
17.50000;35.50000;3.68709
18.50000;35.50000;3.31621
19.50000;35.50000;3.08590
20.50000;35.50000;2.88465
21.50000;35.50000;3.01778
22.50000;35.50000;3.33283
23.50000;35.50000;3.62067
24.50000;35.50000;3.92536
25.50000;35.50000;4.23103
26.50000;35.50000;4.10148
27.50000;35.50000;4.08472
28.50000;35.50000;4.12322
29.50000;35.50000;3.95107
30.50000;35.50000;3.60996
31.50000;35.50000;3.45404
32.50000;35.50000;3.28007
33.50000;35.50000;3.10984
34.50000;35.50000;2.75221
35.50000;35.50000;2.73842
36.50000;35.50000;2.57623
37.50000;35.50000;2.42402
38.50000;35.50000;2.27859
39.50000;35.50000;2.00074
40.50000;35.50000;1.85879
41.50000;35.50000;1.75126
42.50000;35.50000;1.71747
43.50000;35.50000;1.67352
44.50000;35.50000;2.08872
45.50000;35.50000;2.33956
46.50000;35.50000;2.58020
47.50000;35.50000;2.80500
48.50000;35.50000;2.95624
49.50000;35.50000;3.13268
1.50000;36.50000;0.95874
2.50000;36.50000;1.00809
3.50000;36.50000;1.07767
4.50000;36.50000;1.16135
5.50000;36.50000;1.25558
6.50000;36.50000;1.35917
7.50000;36.50000;1.47524
8.50000;36.50000;1.62366
9.50000;36.50000;1.94726
10.50000;36.50000;2.27618
11.50000;36.50000;2.66184
12.50000;36.50000;2.92037
13.50000;36.50000;3.15847
14.50000;36.50000;3.26888
15.50000;36.50000;3.33537
16.50000;36.50000;3.24641
17.50000;36.50000;3.14169
18.50000;36.50000;2.99138
19.50000;36.50000;2.82848
20.50000;36.50000;2.72803
21.50000;36.50000;2.86121
22.50000;36.50000;3.15310
23.50000;36.50000;3.45676
24.50000;36.50000;3.78374
25.50000;36.50000;4.11795
26.50000;36.50000;4.25042
27.50000;36.50000;4.41500
28.50000;36.50000;4.74321
29.50000;36.50000;4.62539
30.50000;36.50000;4.33822
31.50000;36.50000;4.04733
32.50000;36.50000;3.77751
33.50000;36.50000;3.59274
34.50000;36.50000;2.92166
35.50000;36.50000;2.65645
36.50000;36.50000;2.70879
37.50000;36.50000;2.46540
38.50000;36.50000;2.19536
39.50000;36.50000;1.90467
40.50000;36.50000;1.60242
41.50000;36.50000;1.31503
42.50000;36.50000;1.25392
43.50000;36.50000;1.23571
44.50000;36.50000;1.49050
45.50000;36.50000;1.69221
46.50000;36.50000;1.91101
47.50000;36.50000;2.16241
48.50000;36.50000;2.51021
1.50000;37.50000;0.92125
2.50000;37.50000;0.94388
3.50000;37.50000;0.98812
4.50000;37.50000;1.03988
5.50000;37.50000;1.09294
6.50000;37.50000;1.13965
7.50000;37.50000;1.16824
8.50000;37.50000;1.15869
9.50000;37.50000;1.19393
10.50000;37.50000;1.61144
11.50000;37.50000;2.03498
12.50000;37.50000;2.36789
13.50000;37.50000;2.66588
14.50000;37.50000;2.76530
15.50000;37.50000;2.84025
16.50000;37.50000;2.79742
17.50000;37.50000;2.74820
18.50000;37.50000;2.65798
19.50000;37.50000;2.67565
20.50000;37.50000;2.52357
21.50000;37.50000;2.75070
22.50000;37.50000;2.96170
23.50000;37.50000;3.28387
24.50000;37.50000;3.63109
25.50000;37.50000;3.98683
26.50000;37.50000;4.33118
27.50000;37.50000;4.61848
28.50000;37.50000;5.25681
29.50000;37.50000;5.27233
30.50000;37.50000;4.88883
31.50000;37.50000;4.48730
32.50000;37.50000;4.16177
33.50000;37.50000;3.94942
34.50000;37.50000;3.01651
35.50000;37.50000;3.04951
36.50000;37.50000;2.79158
37.50000;37.50000;2.50211
38.50000;37.50000;2.18348
39.50000;37.50000;1.83980
40.50000;37.50000;1.47423
41.50000;37.50000;1.09140
42.50000;37.50000;0.80100
43.50000;37.50000;0.90597
44.50000;37.50000;1.08147
45.50000;37.50000;1.26154
46.50000;37.50000;1.44777
47.50000;37.50000;1.67076
48.50000;37.50000;1.98036
1.50000;38.50000;0.88959
2.50000;38.50000;0.89720
3.50000;38.50000;0.90397
4.50000;38.50000;0.91092
5.50000;38.50000;0.91916
6.50000;38.50000;0.99762
7.50000;38.50000;1.01523
8.50000;38.50000;1.03261
9.50000;38.50000;1.04966
10.50000;38.50000;1.20207
11.50000;38.50000;1.46317
12.50000;38.50000;1.76945
13.50000;38.50000;2.01745
14.50000;38.50000;2.28574
15.50000;38.50000;2.38188
16.50000;38.50000;2.38970
17.50000;38.50000;2.38323
18.50000;38.50000;2.62051
19.50000;38.50000;2.41883
20.50000;38.50000;2.28867
21.50000;38.50000;2.57157
22.50000;38.50000;2.98748
23.50000;38.50000;3.45589
24.50000;38.50000;3.93114
25.50000;38.50000;4.38159
26.50000;38.50000;4.83463
27.50000;38.50000;5.13923
28.50000;38.50000;5.50396
29.50000;38.50000;5.42204
30.50000;38.50000;5.09136
31.50000;38.50000;4.73357
32.50000;38.50000;4.40290
33.50000;38.50000;4.18570
34.50000;38.50000;3.55105
35.50000;38.50000;3.27889
36.50000;38.50000;2.95225
37.50000;38.50000;2.58988
38.50000;38.50000;2.20872
39.50000;38.50000;1.82375
40.50000;38.50000;1.45010
41.50000;38.50000;1.18654
42.50000;38.50000;0.89194
43.50000;38.50000;0.75415
44.50000;38.50000;0.82595
45.50000;38.50000;0.90615
46.50000;38.50000;1.00304
47.50000;38.50000;1.18180
1.50000;39.50000;0.86165
2.50000;39.50000;0.86235
3.50000;39.50000;0.86362
4.50000;39.50000;0.86614
5.50000;39.50000;0.87043
6.50000;39.50000;0.98128
7.50000;39.50000;1.37409
8.50000;39.50000;1.32331
9.50000;39.50000;1.26164
10.50000;39.50000;1.02548
11.50000;39.50000;1.16698
12.50000;39.50000;1.47103
13.50000;39.50000;1.69696
14.50000;39.50000;2.00428
15.50000;39.50000;2.01862
16.50000;39.50000;2.04150
17.50000;39.50000;2.06684
18.50000;39.50000;2.36728
19.50000;39.50000;2.16535
20.50000;39.50000;2.02581
21.50000;39.50000;2.41333
22.50000;39.50000;2.93048
23.50000;39.50000;3.47845
24.50000;39.50000;4.01917
25.50000;39.50000;4.52603
26.50000;39.50000;4.96863
27.50000;39.50000;5.32704
28.50000;39.50000;5.63412
29.50000;39.50000;5.50609
30.50000;39.50000;5.23961
31.50000;39.50000;4.93752
32.50000;39.50000;4.64731
33.50000;39.50000;4.41077
34.50000;39.50000;3.80716
35.50000;39.50000;3.50663
36.50000;39.50000;3.14750
37.50000;39.50000;2.75633
38.50000;39.50000;2.35377
39.50000;39.50000;1.95757
40.50000;39.50000;1.58723
41.50000;39.50000;1.27048
42.50000;39.50000;1.11594
43.50000;39.50000;0.86307
44.50000;39.50000;0.83169
45.50000;39.50000;0.79168
46.50000;39.50000;0.92160
47.50000;39.50000;0.85618
1.50000;40.50000;0.83712
2.50000;40.50000;0.83426
3.50000;40.50000;0.83094
4.50000;40.50000;0.82777
5.50000;40.50000;0.82516
6.50000;40.50000;1.03148
7.50000;40.50000;0.92167
8.50000;40.50000;1.52065
9.50000;40.50000;1.44126
10.50000;40.50000;0.97118
11.50000;40.50000;1.04300
12.50000;40.50000;1.16791
13.50000;40.50000;1.49755
14.50000;40.50000;1.80935
15.50000;40.50000;2.05452
16.50000;40.50000;1.76900
17.50000;40.50000;1.81608
18.50000;40.50000;2.15855
19.50000;40.50000;1.96036
20.50000;40.50000;1.80419
21.50000;40.50000;2.36283
22.50000;40.50000;2.95794
23.50000;40.50000;3.55678
24.50000;40.50000;4.14443
25.50000;40.50000;4.70132
26.50000;40.50000;5.19234
27.50000;40.50000;5.56191
28.50000;40.50000;5.74741
29.50000;40.50000;5.58471
30.50000;40.50000;5.37325
31.50000;40.50000;5.10689
32.50000;40.50000;4.84833
33.50000;40.50000;4.62156
34.50000;40.50000;4.07691
35.50000;40.50000;3.73665
36.50000;40.50000;3.34065
37.50000;40.50000;2.92267
38.50000;40.50000;2.50372
39.50000;40.50000;2.10125
40.50000;40.50000;1.73457
41.50000;40.50000;1.42739
42.50000;40.50000;1.22555
43.50000;40.50000;1.11827
44.50000;40.50000;1.19796
45.50000;40.50000;1.24029
46.50000;40.50000;1.36539
47.50000;40.50000;1.27110
2.50000;41.50000;0.80485
3.50000;41.50000;0.79669
4.50000;41.50000;0.78760
5.50000;41.50000;0.77781
6.50000;41.50000;1.13038
7.50000;41.50000;0.96066
8.50000;41.50000;0.87301
9.50000;41.50000;0.82839
10.50000;41.50000;0.89780
11.50000;41.50000;0.98383
12.50000;41.50000;1.11145
13.50000;41.50000;1.24393
14.50000;41.50000;1.37929
15.50000;41.50000;1.50572
16.50000;41.50000;1.59112
17.50000;41.50000;1.65432
18.50000;41.50000;1.71580
19.50000;41.50000;1.76655
20.50000;41.50000;2.09662
21.50000;41.50000;2.49969
22.50000;41.50000;3.04029
23.50000;41.50000;3.65389
24.50000;41.50000;4.27446
